STATISTIC,Statistic Label,MonthID,Month,AuthorityID,Licensing Authority,Type of Fuel,UNIT,CarCount
TEM27C03,All Private Cars,202110,2021 October,31,Waterford,Petrol and electric hybrid,Number,20
TEM27C03,All Private Cars,202110,2021 October,31,Waterford,Electric,Number,9
TEM27C03,All Private Cars,202110,2021 October,31,Waterford,Petrol or Diesel plug-in hybrid electric,Number,10
TEM27C03,All Private Cars,202110,2021 October,31,Waterford,Diesel and electric hybrid,Number,3
TEM27C03,All Private Cars,202110,2021 October,32,Tipperary,All fuel types,Number,214
TEM27C03,All Private Cars,202110,2021 October,32,Tipperary,Petrol,Number,59
TEM27C03,All Private Cars,202110,2021 October,32,Tipperary,Diesel,Number,109
TEM27C03,All Private Cars,202110,2021 October,32,Tipperary,Other fuel types,Number,
TEM27C03,All Private Cars,202110,2021 October,32,Tipperary,Petrol and electric hybrid,Number,22
TEM27C03,All Private Cars,202110,2021 October,32,Tipperary,Electric,Number,16
TEM27C03,All Private Cars,202110,2021 October,32,Tipperary,Petrol or Diesel plug-in hybrid electric,Number,8
TEM27C03,All Private Cars,202110,2021 October,32,Tipperary,Diesel and electric hybrid,Number,
TEM27C03,All Private Cars,202110,2021 October,33,Cork,All fuel types,Number,865
TEM27C03,All Private Cars,202110,2021 October,33,Cork,Petrol,Number,291
TEM27C03,All Private Cars,202110,2021 October,33,Cork,Diesel,Number,314
TEM27C03,All Private Cars,202110,2021 October,33,Cork,Other fuel types,Number,
TEM27C03,All Private Cars,202110,2021 October,33,Cork,Petrol and electric hybrid,Number,99
TEM27C03,All Private Cars,202110,2021 October,33,Cork,Electric,Number,64
TEM27C03,All Private Cars,202110,2021 October,33,Cork,Petrol or Diesel plug-in hybrid electric,Number,86
TEM27C03,All Private Cars,202110,2021 October,33,Cork,Diesel and electric hybrid,Number,11
TEM27C03,All Private Cars,202110,2021 October,34,Dublin,All fuel types,Number,3129
TEM27C03,All Private Cars,202110,2021 October,34,Dublin,Petrol,Number,1183
TEM27C03,All Private Cars,202110,2021 October,34,Dublin,Diesel,Number,822
TEM27C03,All Private Cars,202110,2021 October,34,Dublin,Other fuel types,Number,3
TEM27C03,All Private Cars,202110,2021 October,34,Dublin,Petrol and electric hybrid,Number,476
TEM27C03,All Private Cars,202110,2021 October,34,Dublin,Electric,Number,324
TEM27C03,All Private Cars,202110,2021 October,34,Dublin,Petrol or Diesel plug-in hybrid electric,Number,302
TEM27C03,All Private Cars,202110,2021 October,34,Dublin,Diesel and electric hybrid,Number,19
TEM27C03,All Private Cars,202111,2021 November,-,All licensing authorities,All fuel types,Number,6491
TEM27C03,All Private Cars,202111,2021 November,-,All licensing authorities,Petrol,Number,2492
TEM27C03,All Private Cars,202111,2021 November,-,All licensing authorities,Diesel,Number,2448
TEM27C03,All Private Cars,202111,2021 November,-,All licensing authorities,Other fuel types,Number,13
TEM27C03,All Private Cars,202111,2021 November,-,All licensing authorities,Petrol and electric hybrid,Number,780
TEM27C03,All Private Cars,202111,2021 November,-,All licensing authorities,Electric,Number,349
TEM27C03,All Private Cars,202111,2021 November,-,All licensing authorities,Petrol or Diesel plug-in hybrid electric,Number,380
TEM27C03,All Private Cars,202111,2021 November,-,All licensing authorities,Diesel and electric hybrid,Number,29
TEM27C03,All Private Cars,202111,2021 November,1,Carlow,All fuel types,Number,55
TEM27C03,All Private Cars,202111,2021 November,1,Carlow,Petrol,Number,12
TEM27C03,All Private Cars,202111,2021 November,1,Carlow,Diesel,Number,23
TEM27C03,All Private Cars,202111,2021 November,1,Carlow,Other fuel types,Number,
TEM27C03,All Private Cars,202111,2021 November,1,Carlow,Petrol and electric hybrid,Number,10
TEM27C03,All Private Cars,202111,2021 November,1,Carlow,Electric,Number,8
TEM27C03,All Private Cars,202111,2021 November,1,Carlow,Petrol or Diesel plug-in hybrid electric,Number,2
TEM27C03,All Private Cars,202111,2021 November,1,Carlow,Diesel and electric hybrid,Number,
TEM27C03,All Private Cars,202111,2021 November,2,Cavan,All fuel types,Number,113
TEM27C03,All Private Cars,202111,2021 November,2,Cavan,Petrol,Number,36
TEM27C03,All Private Cars,202111,2021 November,2,Cavan,Diesel,Number,60
TEM27C03,All Private Cars,202111,2021 November,2,Cavan,Other fuel types,Number,2
TEM27C03,All Private Cars,202111,2021 November,2,Cavan,Petrol and electric hybrid,Number,10
TEM27C03,All Private Cars,202111,2021 November,2,Cavan,Electric,Number,2
TEM27C03,All Private Cars,202111,2021 November,2,Cavan,Petrol or Diesel plug-in hybrid electric,Number,2
TEM27C03,All Private Cars,202111,2021 November,2,Cavan,Diesel and electric hybrid,Number,1
TEM27C03,All Private Cars,202111,2021 November,3,Clare,All fuel types,Number,151
TEM27C03,All Private Cars,202111,2021 November,3,Clare,Petrol,Number,49
TEM27C03,All Private Cars,202111,2021 November,3,Clare,Diesel,Number,75
TEM27C03,All Private Cars,202111,2021 November,3,Clare,Other fuel types,Number,
TEM27C03,All Private Cars,202111,2021 November,3,Clare,Petrol and electric hybrid,Number,13
TEM27C03,All Private Cars,202111,2021 November,3,Clare,Electric,Number,7
TEM27C03,All Private Cars,202111,2021 November,3,Clare,Petrol or Diesel plug-in hybrid electric,Number,7
TEM27C03,All Private Cars,202111,2021 November,3,Clare,Diesel and electric hybrid,Number,
TEM27C03,All Private Cars,202111,2021 November,4,Donegal,All fuel types,Number,276
TEM27C03,All Private Cars,202111,2021 November,4,Donegal,Petrol,Number,82
TEM27C03,All Private Cars,202111,2021 November,4,Donegal,Diesel,Number,163
TEM27C03,All Private Cars,202111,2021 November,4,Donegal,Other fuel types,Number,
TEM27C03,All Private Cars,202111,2021 November,4,Donegal,Petrol and electric hybrid,Number,11
TEM27C03,All Private Cars,202111,2021 November,4,Donegal,Electric,Number,9
TEM27C03,All Private Cars,202111,2021 November,4,Donegal,Petrol or Diesel plug-in hybrid electric,Number,10
TEM27C03,All Private Cars,202111,2021 November,4,Donegal,Diesel and electric hybrid,Number,1
TEM27C03,All Private Cars,202111,2021 November,5,Galway,All fuel types,Number,349
TEM27C03,All Private Cars,202111,2021 November,5,Galway,Petrol,Number,120
TEM27C03,All Private Cars,202111,2021 November,5,Galway,Diesel,Number,155
TEM27C03,All Private Cars,202111,2021 November,5,Galway,Other fuel types,Number,1
TEM27C03,All Private Cars,202111,2021 November,5,Galway,Petrol and electric hybrid,Number,40
TEM27C03,All Private Cars,202111,2021 November,5,Galway,Electric,Number,12
TEM27C03,All Private Cars,202111,2021 November,5,Galway,Petrol or Diesel plug-in hybrid electric,Number,17
TEM27C03,All Private Cars,202111,2021 November,5,Galway,Diesel and electric hybrid,Number,4
TEM27C03,All Private Cars,202111,2021 November,6,Kerry,All fuel types,Number,144
TEM27C03,All Private Cars,202111,2021 November,6,Kerry,Petrol,Number,47
TEM27C03,All Private Cars,202111,2021 November,6,Kerry,Diesel,Number,72
TEM27C03,All Private Cars,202111,2021 November,6,Kerry,Other fuel types,Number,1
TEM27C03,All Private Cars,202111,2021 November,6,Kerry,Petrol and electric hybrid,Number,15
TEM27C03,All Private Cars,202111,2021 November,6,Kerry,Electric,Number,4
TEM27C03,All Private Cars,202111,2021 November,6,Kerry,Petrol or Diesel plug-in hybrid electric,Number,4
TEM27C03,All Private Cars,202111,2021 November,6,Kerry,Diesel and electric hybrid,Number,1
TEM27C03,All Private Cars,202111,2021 November,7,Kildare,All fuel types,Number,304
TEM27C03,All Private Cars,202111,2021 November,7,Kildare,Petrol,Number,114
TEM27C03,All Private Cars,202111,2021 November,7,Kildare,Diesel,Number,116
TEM27C03,All Private Cars,202111,2021 November,7,Kildare,Other fuel types,Number,
TEM27C03,All Private Cars,202111,2021 November,7,Kildare,Petrol and electric hybrid,Number,30
TEM27C03,All Private Cars,202111,2021 November,7,Kildare,Electric,Number,18
TEM27C03,All Private Cars,202111,2021 November,7,Kildare,Petrol or Diesel plug-in hybrid electric,Number,24
TEM27C03,All Private Cars,202111,2021 November,7,Kildare,Diesel and electric hybrid,Number,2
TEM27C03,All Private Cars,202111,2021 November,8,Kilkenny,All fuel types,Number,76
TEM27C03,All Private Cars,202111,2021 November,8,Kilkenny,Petrol,Number,24
TEM27C03,All Private Cars,202111,2021 November,8,Kilkenny,Diesel,Number,39
TEM27C03,All Private Cars,202111,2021 November,8,Kilkenny,Other fuel types,Number,
TEM27C03,All Private Cars,202111,2021 November,8,Kilkenny,Petrol and electric hybrid,Number,7
TEM27C03,All Private Cars,202111,2021 November,8,Kilkenny,Electric,Number,2
TEM27C03,All Private Cars,202111,2021 November,8,Kilkenny,Petrol or Diesel plug-in hybrid electric,Number,4
TEM27C03,All Private Cars,202111,2021 November,8,Kilkenny,Diesel and electric hybrid,Number,
TEM27C03,All Private Cars,202111,2021 November,9,Laois,All fuel types,Number,85
TEM27C03,All Private Cars,202111,2021 November,9,Laois,Petrol,Number,20
TEM27C03,All Private Cars,202111,2021 November,9,Laois,Diesel,Number,47
TEM27C03,All Private Cars,202111,2021 November,9,Laois,Other fuel types,Number,
TEM27C03,All Private Cars,202111,2021 November,9,Laois,Petrol and electric hybrid,Number,8
TEM27C03,All Private Cars,202111,2021 November,9,Laois,Electric,Number,3
TEM27C03,All Private Cars,202111,2021 November,9,Laois,Petrol or Diesel plug-in hybrid electric,Number,6
TEM27C03,All Private Cars,202111,2021 November,9,Laois,Diesel and electric hybrid,Number,1
TEM27C03,All Private Cars,202111,2021 November,10,Leitrim,All fuel types,Number,41
TEM27C03,All Private Cars,202111,2021 November,10,Leitrim,Petrol,Number,18
TEM27C03,All Private Cars,202111,2021 November,10,Leitrim,Diesel,Number,22
TEM27C03,All Private Cars,202111,2021 November,10,Leitrim,Other fuel types,Number,
TEM27C03,All Private Cars,202111,2021 November,10,Leitrim,Petrol and electric hybrid,Number,1
TEM27C03,All Private Cars,202111,2021 November,10,Leitrim,Electric,Number,
TEM27C03,All Private Cars,202111,2021 November,10,Leitrim,Petrol or Diesel plug-in hybrid electric,Number,
TEM27C03,All Private Cars,202111,2021 November,10,Leitrim,Diesel and electric hybrid,Number,
TEM27C03,All Private Cars,202111,2021 November,12,Longford,All fuel types,Number,69
TEM27C03,All Private Cars,202111,2021 November,12,Longford,Petrol,Number,15
TEM27C03,All Private Cars,202111,2021 November,12,Longford,Diesel,Number,42
TEM27C03,All Private Cars,202111,2021 November,12,Longford,Other fuel types,Number,
TEM27C03,All Private Cars,202111,2021 November,12,Longford,Petrol and electric hybrid,Number,7
TEM27C03,All Private Cars,202111,2021 November,12,Longford,Electric,Number,3
TEM27C03,All Private Cars,202111,2021 November,12,Longford,Petrol or Diesel plug-in hybrid electric,Number,2
TEM27C03,All Private Cars,202111,2021 November,12,Longford,Diesel and electric hybrid,Number,
TEM27C03,All Private Cars,202111,2021 November,13,Louth,All fuel types,Number,207
TEM27C03,All Private Cars,202111,2021 November,13,Louth,Petrol,Number,93
TEM27C03,All Private Cars,202111,2021 November,13,Louth,Diesel,Number,92
TEM27C03,All Private Cars,202111,2021 November,13,Louth,Other fuel types,Number,
TEM27C03,All Private Cars,202111,2021 November,13,Louth,Petrol and electric hybrid,Number,11
TEM27C03,All Private Cars,202111,2021 November,13,Louth,Electric,Number,4
TEM27C03,All Private Cars,202111,2021 November,13,Louth,Petrol or Diesel plug-in hybrid electric,Number,7
TEM27C03,All Private Cars,202111,2021 November,13,Louth,Diesel and electric hybrid,Number,
TEM27C03,All Private Cars,202111,2021 November,14,Mayo,All fuel types,Number,134
TEM27C03,All Private Cars,202111,2021 November,14,Mayo,Petrol,Number,42
TEM27C03,All Private Cars,202111,2021 November,14,Mayo,Diesel,Number,74
TEM27C03,All Private Cars,202111,2021 November,14,Mayo,Other fuel types,Number,
TEM27C03,All Private Cars,202111,2021 November,14,Mayo,Petrol and electric hybrid,Number,9
TEM27C03,All Private Cars,202111,2021 November,14,Mayo,Electric,Number,3
TEM27C03,All Private Cars,202111,2021 November,14,Mayo,Petrol or Diesel plug-in hybrid electric,Number,5
TEM27C03,All Private Cars,202111,2021 November,14,Mayo,Diesel and electric hybrid,Number,1
TEM27C03,All Private Cars,202111,2021 November,15,Meath,All fuel types,Number,252
TEM27C03,All Private Cars,202111,2021 November,15,Meath,Petrol,Number,92
TEM27C03,All Private Cars,202111,2021 November,15,Meath,Diesel,Number,98
TEM27C03,All Private Cars,202111,2021 November,15,Meath,Other fuel types,Number,
TEM27C03,All Private Cars,202111,2021 November,15,Meath,Petrol and electric hybrid,Number,26
TEM27C03,All Private Cars,202111,2021 November,15,Meath,Electric,Number,16
TEM27C03,All Private Cars,202111,2021 November,15,Meath,Petrol or Diesel plug-in hybrid electric,Number,19
TEM27C03,All Private Cars,202111,2021 November,15,Meath,Diesel and electric hybrid,Number,1
TEM27C03,All Private Cars,202111,2021 November,16,Monaghan,All fuel types,Number,99
TEM27C03,All Private Cars,202111,2021 November,16,Monaghan,Petrol,Number,24
TEM27C03,All Private Cars,202111,2021 November,16,Monaghan,Diesel,Number,62
TEM27C03,All Private Cars,202111,2021 November,16,Monaghan,Other fuel types,Number,
TEM27C03,All Private Cars,202111,2021 November,16,Monaghan,Petrol and electric hybrid,Number,4
TEM27C03,All Private Cars,202111,2021 November,16,Monaghan,Electric,Number,1
TEM27C03,All Private Cars,202111,2021 November,16,Monaghan,Petrol or Diesel plug-in hybrid electric,Number,8
TEM27C03,All Private Cars,202111,2021 November,16,Monaghan,Diesel and electric hybrid,Number,
TEM27C03,All Private Cars,202111,2021 November,17,Offaly,All fuel types,Number,64
TEM27C03,All Private Cars,202111,2021 November,17,Offaly,Petrol,Number,22
TEM27C03,All Private Cars,202111,2021 November,17,Offaly,Diesel,Number,26
TEM27C03,All Private Cars,202111,2021 November,17,Offaly,Other fuel types,Number,
TEM27C03,All Private Cars,202111,2021 November,17,Offaly,Petrol and electric hybrid,Number,10
TEM27C03,All Private Cars,202111,2021 November,17,Offaly,Electric,Number,2
TEM27C03,All Private Cars,202111,2021 November,17,Offaly,Petrol or Diesel plug-in hybrid electric,Number,3
TEM27C03,All Private Cars,202111,2021 November,17,Offaly,Diesel and electric hybrid,Number,1
TEM27C03,All Private Cars,202111,2021 November,18,Roscommon,All fuel types,Number,126
TEM27C03,All Private Cars,202111,2021 November,18,Roscommon,Petrol,Number,58
TEM27C03,All Private Cars,202111,2021 November,18,Roscommon,Diesel,Number,54
TEM27C03,All Private Cars,202111,2021 November,18,Roscommon,Other fuel types,Number,
TEM27C03,All Private Cars,202111,2021 November,18,Roscommon,Petrol and electric hybrid,Number,10
TEM27C03,All Private Cars,202111,2021 November,18,Roscommon,Electric,Number,1
TEM27C03,All Private Cars,202111,2021 November,18,Roscommon,Petrol or Diesel plug-in hybrid electric,Number,2
TEM27C03,All Private Cars,202111,2021 November,18,Roscommon,Diesel and electric hybrid,Number,1
TEM27C03,All Private Cars,202111,2021 November,19,Sligo,All fuel types,Number,66
TEM27C03,All Private Cars,202111,2021 November,19,Sligo,Petrol,Number,16
TEM27C03,All Private Cars,202111,2021 November,19,Sligo,Diesel,Number,38
TEM27C03,All Private Cars,202111,2021 November,19,Sligo,Other fuel types,Number,
TEM27C03,All Private Cars,202111,2021 November,19,Sligo,Petrol and electric hybrid,Number,3
TEM27C03,All Private Cars,202111,2021 November,19,Sligo,Electric,Number,4
TEM27C03,All Private Cars,202111,2021 November,19,Sligo,Petrol or Diesel plug-in hybrid electric,Number,5
TEM27C03,All Private Cars,202111,2021 November,19,Sligo,Diesel and electric hybrid,Number,
TEM27C03,All Private Cars,202111,2021 November,23,Westmeath,All fuel types,Number,110
TEM27C03,All Private Cars,202111,2021 November,23,Westmeath,Petrol,Number,29
TEM27C03,All Private Cars,202111,2021 November,23,Westmeath,Diesel,Number,55
TEM27C03,All Private Cars,202111,2021 November,23,Westmeath,Other fuel types,Number,2
TEM27C03,All Private Cars,202111,2021 November,23,Westmeath,Petrol and electric hybrid,Number,16
TEM27C03,All Private Cars,202111,2021 November,23,Westmeath,Electric,Number,4
TEM27C03,All Private Cars,202111,2021 November,23,Westmeath,Petrol or Diesel plug-in hybrid electric,Number,4
TEM27C03,All Private Cars,202111,2021 November,23,Westmeath,Diesel and electric hybrid,Number,
TEM27C03,All Private Cars,202111,2021 November,24,Wexford,All fuel types,Number,134
TEM27C03,All Private Cars,202111,2021 November,24,Wexford,Petrol,Number,41
TEM27C03,All Private Cars,202111,2021 November,24,Wexford,Diesel,Number,67
TEM27C03,All Private Cars,202111,2021 November,24,Wexford,Other fuel types,Number,
TEM27C03,All Private Cars,202111,2021 November,24,Wexford,Petrol and electric hybrid,Number,16
TEM27C03,All Private Cars,202111,2021 November,24,Wexford,Electric,Number,5
TEM27C03,All Private Cars,202111,2021 November,24,Wexford,Petrol or Diesel plug-in hybrid electric,Number,5
TEM27C03,All Private Cars,202111,2021 November,24,Wexford,Diesel and electric hybrid,Number,
TEM27C03,All Private Cars,202111,2021 November,25,Wicklow,All fuel types,Number,181
TEM27C03,All Private Cars,202111,2021 November,25,Wicklow,Petrol,Number,82
TEM27C03,All Private Cars,202111,2021 November,25,Wicklow,Diesel,Number,53
TEM27C03,All Private Cars,202111,2021 November,25,Wicklow,Other fuel types,Number,
TEM27C03,All Private Cars,202111,2021 November,25,Wicklow,Petrol and electric hybrid,Number,16
TEM27C03,All Private Cars,202111,2021 November,25,Wicklow,Electric,Number,19
TEM27C03,All Private Cars,202111,2021 November,25,Wicklow,Petrol or Diesel plug-in hybrid electric,Number,10
TEM27C03,All Private Cars,202111,2021 November,25,Wicklow,Diesel and electric hybrid,Number,1
TEM27C03,All Private Cars,202111,2021 November,30,Limerick,All fuel types,Number,159
TEM27C03,All Private Cars,202111,2021 November,30,Limerick,Petrol,Number,55
TEM27C03,All Private Cars,202111,2021 November,30,Limerick,Diesel,Number,78
TEM27C03,All Private Cars,202111,2021 November,30,Limerick,Other fuel types,Number,
TEM27C03,All Private Cars,202111,2021 November,30,Limerick,Petrol and electric hybrid,Number,15
TEM27C03,All Private Cars,202111,2021 November,30,Limerick,Electric,Number,5
TEM27C03,All Private Cars,202111,2021 November,30,Limerick,Petrol or Diesel plug-in hybrid electric,Number,5
TEM27C03,All Private Cars,202111,2021 November,30,Limerick,Diesel and electric hybrid,Number,1
TEM27C03,All Private Cars,202111,2021 November,31,Waterford,All fuel types,Number,130
TEM27C03,All Private Cars,202111,2021 November,31,Waterford,Petrol,Number,51
TEM27C03,All Private Cars,202111,2021 November,31,Waterford,Diesel,Number,44
TEM27C03,All Private Cars,202111,2021 November,31,Waterford,Other fuel types,Number,1
TEM27C03,All Private Cars,202111,2021 November,31,Waterford,Petrol and electric hybrid,Number,17
TEM27C03,All Private Cars,202111,2021 November,31,Waterford,Electric,Number,9
TEM27C03,All Private Cars,202111,2021 November,31,Waterford,Petrol or Diesel plug-in hybrid electric,Number,8
TEM27C03,All Private Cars,202111,2021 November,31,Waterford,Diesel and electric hybrid,Number,
TEM27C03,All Private Cars,202111,2021 November,32,Tipperary,All fuel types,Number,190
TEM27C03,All Private Cars,202111,2021 November,32,Tipperary,Petrol,Number,55
TEM27C03,All Private Cars,202111,2021 November,32,Tipperary,Diesel,Number,102
TEM27C03,All Private Cars,202111,2021 November,32,Tipperary,Other fuel types,Number,
TEM27C03,All Private Cars,202111,2021 November,32,Tipperary,Petrol and electric hybrid,Number,23
TEM27C03,All Private Cars,202111,2021 November,32,Tipperary,Electric,Number,5
TEM27C03,All Private Cars,202111,2021 November,32,Tipperary,Petrol or Diesel plug-in hybrid electric,Number,4
TEM27C03,All Private Cars,202111,2021 November,32,Tipperary,Diesel and electric hybrid,Number,1
TEM27C03,All Private Cars,202111,2021 November,33,Cork,All fuel types,Number,636
TEM27C03,All Private Cars,202111,2021 November,33,Cork,Petrol,Number,211
TEM27C03,All Private Cars,202111,2021 November,33,Cork,Diesel,Number,256
TEM27C03,All Private Cars,202111,2021 November,33,Cork,Other fuel types,Number,3
TEM27C03,All Private Cars,202111,2021 November,33,Cork,Petrol and electric hybrid,Number,77
TEM27C03,All Private Cars,202111,2021 November,33,Cork,Electric,Number,31
TEM27C03,All Private Cars,202111,2021 November,33,Cork,Petrol or Diesel plug-in hybrid electric,Number,49
TEM27C03,All Private Cars,202111,2021 November,33,Cork,Diesel and electric hybrid,Number,9
TEM27C03,All Private Cars,202111,2021 November,34,Dublin,All fuel types,Number,2340
TEM27C03,All Private Cars,202111,2021 November,34,Dublin,Petrol,Number,1084
TEM27C03,All Private Cars,202111,2021 November,34,Dublin,Diesel,Number,535
TEM27C03,All Private Cars,202111,2021 November,34,Dublin,Other fuel types,Number,3
TEM27C03,All Private Cars,202111,2021 November,34,Dublin,Petrol and electric hybrid,Number,375
TEM27C03,All Private Cars,202111,2021 November,34,Dublin,Electric,Number,172
TEM27C03,All Private Cars,202111,2021 November,34,Dublin,Petrol or Diesel plug-in hybrid electric,Number,168
TEM27C03,All Private Cars,202111,2021 November,34,Dublin,Diesel and electric hybrid,Number,3
TEM27C03,All Private Cars,202112,2021 December,-,All licensing authorities,All fuel types,Number,4217
TEM27C03,All Private Cars,202112,2021 December,-,All licensing authorities,Petrol,Number,1699
TEM27C03,All Private Cars,202112,2021 December,-,All licensing authorities,Diesel,Number,1588
TEM27C03,All Private Cars,202112,2021 December,-,All licensing authorities,Other fuel types,Number,4
TEM27C03,All Private Cars,202112,2021 December,-,All licensing authorities,Petrol and electric hybrid,Number,540
TEM27C03,All Private Cars,202112,2021 December,-,All licensing authorities,Electric,Number,166
TEM27C03,All Private Cars,202112,2021 December,-,All licensing authorities,Petrol or Diesel plug-in hybrid electric,Number,209
TEM27C03,All Private Cars,202112,2021 December,-,All licensing authorities,Diesel and electric hybrid,Number,11
TEM27C03,All Private Cars,202112,2021 December,1,Carlow,All fuel types,Number,38
TEM27C03,All Private Cars,202112,2021 December,1,Carlow,Petrol,Number,14
TEM27C03,All Private Cars,202112,2021 December,1,Carlow,Diesel,Number,18
TEM27C03,All Private Cars,202112,2021 December,1,Carlow,Other fuel types,Number,1
TEM27C03,All Private Cars,202112,2021 December,1,Carlow,Petrol and electric hybrid,Number,2
TEM27C03,All Private Cars,202112,2021 December,1,Carlow,Electric,Number,3
TEM27C03,All Private Cars,202112,2021 December,1,Carlow,Petrol or Diesel plug-in hybrid electric,Number,
TEM27C03,All Private Cars,202112,2021 December,1,Carlow,Diesel and electric hybrid,Number,
TEM27C03,All Private Cars,202112,2021 December,2,Cavan,All fuel types,Number,79
TEM27C03,All Private Cars,202112,2021 December,2,Cavan,Petrol,Number,23
TEM27C03,All Private Cars,202112,2021 December,2,Cavan,Diesel,Number,44
TEM27C03,All Private Cars,202112,2021 December,2,Cavan,Other fuel types,Number,
TEM27C03,All Private Cars,202112,2021 December,2,Cavan,Petrol and electric hybrid,Number,9
TEM27C03,All Private Cars,202112,2021 December,2,Cavan,Electric,Number,1
TEM27C03,All Private Cars,202112,2021 December,2,Cavan,Petrol or Diesel plug-in hybrid electric,Number,2
TEM27C03,All Private Cars,202112,2021 December,2,Cavan,Diesel and electric hybrid,Number,
TEM27C03,All Private Cars,202112,2021 December,3,Clare,All fuel types,Number,96
TEM27C03,All Private Cars,202112,2021 December,3,Clare,Petrol,Number,28
TEM27C03,All Private Cars,202112,2021 December,3,Clare,Diesel,Number,53
TEM27C03,All Private Cars,202112,2021 December,3,Clare,Other fuel types,Number,
TEM27C03,All Private Cars,202112,2021 December,3,Clare,Petrol and electric hybrid,Number,10
TEM27C03,All Private Cars,202112,2021 December,3,Clare,Electric,Number,2
TEM27C03,All Private Cars,202112,2021 December,3,Clare,Petrol or Diesel plug-in hybrid electric,Number,3
TEM27C03,All Private Cars,202112,2021 December,3,Clare,Diesel and electric hybrid,Number,
TEM27C03,All Private Cars,202112,2021 December,4,Donegal,All fuel types,Number,186
TEM27C03,All Private Cars,202112,2021 December,4,Donegal,Petrol,Number,69
TEM27C03,All Private Cars,202112,2021 December,4,Donegal,Diesel,Number,106
TEM27C03,All Private Cars,202112,2021 December,4,Donegal,Other fuel types,Number,
TEM27C03,All Private Cars,202112,2021 December,4,Donegal,Petrol and electric hybrid,Number,8
TEM27C03,All Private Cars,202112,2021 December,4,Donegal,Electric,Number,2
TEM27C03,All Private Cars,202112,2021 December,4,Donegal,Petrol or Diesel plug-in hybrid electric,Number,
TEM27C03,All Private Cars,202112,2021 December,4,Donegal,Diesel and electric hybrid,Number,1
TEM27C03,All Private Cars,202112,2021 December,5,Galway,All fuel types,Number,208
TEM27C03,All Private Cars,202112,2021 December,5,Galway,Petrol,Number,88
TEM27C03,All Private Cars,202112,2021 December,5,Galway,Diesel,Number,88
TEM27C03,All Private Cars,202112,2021 December,5,Galway,Other fuel types,Number,1
TEM27C03,All Private Cars,202112,2021 December,5,Galway,Petrol and electric hybrid,Number,21
TEM27C03,All Private Cars,202112,2021 December,5,Galway,Electric,Number,3
TEM27C03,All Private Cars,202112,2021 December,5,Galway,Petrol or Diesel plug-in hybrid electric,Number,7
TEM27C03,All Private Cars,202112,2021 December,5,Galway,Diesel and electric hybrid,Number,
TEM27C03,All Private Cars,202112,2021 December,6,Kerry,All fuel types,Number,85
TEM27C03,All Private Cars,202112,2021 December,6,Kerry,Petrol,Number,28
TEM27C03,All Private Cars,202112,2021 December,6,Kerry,Diesel,Number,34
TEM27C03,All Private Cars,202112,2021 December,6,Kerry,Other fuel types,Number,
TEM27C03,All Private Cars,202112,2021 December,6,Kerry,Petrol and electric hybrid,Number,14
TEM27C03,All Private Cars,202112,2021 December,6,Kerry,Electric,Number,3
TEM27C03,All Private Cars,202112,2021 December,6,Kerry,Petrol or Diesel plug-in hybrid electric,Number,4
TEM27C03,All Private Cars,202112,2021 December,6,Kerry,Diesel and electric hybrid,Number,2
TEM27C03,All Private Cars,202112,2021 December,7,Kildare,All fuel types,Number,185
TEM27C03,All Private Cars,202112,2021 December,7,Kildare,Petrol,Number,75
TEM27C03,All Private Cars,202112,2021 December,7,Kildare,Diesel,Number,76
TEM27C03,All Private Cars,202112,2021 December,7,Kildare,Other fuel types,Number,
TEM27C03,All Private Cars,202112,2021 December,7,Kildare,Petrol and electric hybrid,Number,20
TEM27C03,All Private Cars,202112,2021 December,7,Kildare,Electric,Number,3
TEM27C03,All Private Cars,202112,2021 December,7,Kildare,Petrol or Diesel plug-in hybrid electric,Number,11
TEM27C03,All Private Cars,202112,2021 December,7,Kildare,Diesel and electric hybrid,Number,
TEM27C03,All Private Cars,202112,2021 December,8,Kilkenny,All fuel types,Number,57
TEM27C03,All Private Cars,202112,2021 December,8,Kilkenny,Petrol,Number,25
TEM27C03,All Private Cars,202112,2021 December,8,Kilkenny,Diesel,Number,24
TEM27C03,All Private Cars,202112,2021 December,8,Kilkenny,Other fuel types,Number,
TEM27C03,All Private Cars,202112,2021 December,8,Kilkenny,Petrol and electric hybrid,Number,3
TEM27C03,All Private Cars,202112,2021 December,8,Kilkenny,Electric,Number,2
TEM27C03,All Private Cars,202112,2021 December,8,Kilkenny,Petrol or Diesel plug-in hybrid electric,Number,3
TEM27C03,All Private Cars,202112,2021 December,8,Kilkenny,Diesel and electric hybrid,Number,
TEM27C03,All Private Cars,202112,2021 December,9,Laois,All fuel types,Number,38
TEM27C03,All Private Cars,202112,2021 December,9,Laois,Petrol,Number,14
TEM27C03,All Private Cars,202112,2021 December,9,Laois,Diesel,Number,20
TEM27C03,All Private Cars,202112,2021 December,9,Laois,Other fuel types,Number,
TEM27C03,All Private Cars,202112,2021 December,9,Laois,Petrol and electric hybrid,Number,1
TEM27C03,All Private Cars,202112,2021 December,9,Laois,Electric,Number,2
TEM27C03,All Private Cars,202112,2021 December,9,Laois,Petrol or Diesel plug-in hybrid electric,Number,
TEM27C03,All Private Cars,202112,2021 December,9,Laois,Diesel and electric hybrid,Number,1
